university,konu,tr,en
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET PAINLEVE VI DENKLEMİNİN ÇOZULEBIRLIGI VE İKİNCİ DERCE VE İKİNCİ MERTEBEDEN PAINLEVE TİPİ DENKLEMLER Ayman Sakka Matematik Bölümü Doktora Tez Yöneticisi: Assoc. Prof. Dr. Uğurhan Muğan Mayıs, 1997 Painleve denklemlerinin başlangıç değer problemlerinin Ri em ann- Hilbert problemleriyle kullanılarak çözülmesi konusunda Fokas ve Zhou tarafından geliştirilen ve Painleve II ve Painleve IV denklemlerine uygulanan metod Painleve VI denklemine uygulanmıştır. Bu yöntemle Painleve VI denklemi için yazılan Cauchy probleminin genel çözümlerinin t cinsinden kutup noktalarına sahip olduğu gösterilmiştir. Buna ek olarak Painleve VI denkleminin hiperge- ometrik fonksiyonlar cinsinden yazılan özel çözümleri Riemann-Hilbert prob lemlerinin özel çözümleri olarak elde edilmiştir. Fokas ve Ablowitz tarafından kullanılan ve Painleve denklemlerine ait dönüşümleri veren, dönüşümler kul lanılarak Painleve I-VI denklemleriyle ilişkili ikinci derece ve ikinci mertebeden Painleve tipi denklemleri elde edilmiştir. Bu dönüşümler dahada geliştirilerek yeni ikinci derece ve ikinci mertebeden Painleve tipi denklemleri elde edilmiştir. Anahter Kelimeler: Painleve Denklemleri, Monodromy Data, Riemann- Hilbert Problemi, Painlev'e Tipi Denklemler.","ABSTRACT THE SOLVABILITY OF PVI EQUATION AND SECOND-ORDER SECOND-DEGREE PAINLEVE TYPE EQUATIONS Ayman Sakka Ph. D. in Mathematics Supervisor: Assoc. Prof. Dr. Uğurhan Muğan May, 1998 A rigorous method was introduced by Fokas and Zhou for studying the Riemann-Hilbert problem associated with the Painleve II and IV. The same methodology has been applied to Painleve I, III and V. In this thesis, we ap plied the same methodology to the Painleve VI equation. We showed that The Cauchy problem for the Painleve VI equation admits in general global meromorphic solution in t. Furthermore, a special solution which can be writ ten in terms of hypergeometric function is obtained via solving the special case of the Riemann-Hilbert problem. Moreover, an algorithmic method in troduced by Fokas and Ablowitz to investigate the transformation properties of Painleve equations and a generalization of it are used to obtain one-to-one correspondence between the Painleve equations and the second-order second- degree equations of Painleve type. Keywords : Painleve Equations, Monodromy Data, Riemann-Hilbert Prob lem, Painleve Type Equations. IV"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"D boyutlu küresel simetrik Riemann geometrisinde mümkün olan bütün teorileri ele alarak çözümleri inceledik. Bir özel hal olarak sicim teorisinin düşük enerji limitinde kara delik çözümleri bulduk ve teklik durumunu in celedik. Literatürde ilk kez bir Einstein-Maxwell-Dilaton çarpışan düzlem dalga probleminin kesin çözümünü bulduk. Toroidal indirgenmiş sicim teorisinde dört ve beş boyutlu kara delik lerin termodinamik özelliklerini inceledik. Kara delik termodinamiğinin ilk yasasının açık halini bulduk. Sıcaklık T, açısal hız fi ve elektromagnetik potansiyel $; 'nin ufuk üzerindeki değerlerini iki farklı metodla bulduk. Dilaton gravitasyon teorisinde ve sicim teorisinin düşük enerji limitinde çarpışan düzlem dalga problemini inceledik. Problemin formülasyonuyla bazı çözümleri sunduk. Anahtar Kelimeler : Gravitasyon, çarpışan dalgalar, kara delikler, ter modinamik, küresel simetri.","We consider all possible theories in spherically symmetric Riemannian geometry in D-dimensions. We find solutions to such theories, in particu lar black hole solutions of the low energy limit of the string theory in D- dimensions and study their uniqueness. We find for the first time in litera ture, exact solutions of colliding Dilaton-Einstein-Maxwell Plane Waves. We investigate thermodynamical properties of four and five dimensional black hole solutions of toroidally compactified string theory. We find the explicit expression of the first law of black hole thermodynamics. We calculate the temperature T, angular velocity O and the electromagnetic potentials $; on the horizon using two different methods. Collision of plane waves in dilaton gravity theories and low energy limit of string theory is considered. The formulation of the problem and some exact solutions are presented Keywords : Gravitation, colliding waves, black holes, thermodynamics, spherical symmetry."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET LİMİT GİBBS DURUMLARININ TEKLİĞİ İÇİN ŞARTLAR M. Arafat Şahin Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Assoc. Prof. Dr. Azer Kerimov Ağustos. 1998 Bu tezde bir boyutlu bir zemin dununu olan modellerde faz dönüşümlerini inceledik. Ayrıca iki spin ve bir zemin durumuna sahip faz dönüşümlü bir model kurduk. Anahter Kelimeler :Gibbs durumu, zemin durumu, etkileşim potansiyeli, hamiltonyan, spin, Markov zinciri, faz dönüşümü. iv","ABSTRACT CONDITIONS FOR UNIQUENESS OF LIMIT GIBBS STATES M. Arafat Sahin M.S. in Mathematics Supervisor: Assoc. Prof. Dr. Azer Kerimov August, 1998 In this work we studied the problem of phase transitions in one-dimensional models with unique ground state. A model having two spins, one ground state and exhibiting phase transition is constructed. Keywords : Gibbs state, ground state, interaction potential, hamiltonian, spin, Markov chain, phase transition. 11)"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET MODÜLER EĞRİLERİNİN DÜZLEMDEKİ MODELLERİNİN TEKİLLİKLERİ Orhun Kara Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Prof. Dr. Alexander Klyaclıko Ağustos, 1998 Bu tezde Vo(^) modüler eğrisinin düzlemdeki modeli olan Z0(£)'nin tekillik lerini, Zo(£) hem karektcristiği 0 olan alandayken hem de karekteristiği p > 3 olan alandayken ayrı ayrı betimledik. Tekillikleri analiz ederken Tin p'den farklı bir asal sayı olduğunu kabul ettik. Ayrıca kaç tane tekillik olduğunu hesapladık. Anahter Kelimeler: Modüler eğri, elliptik eğri, isogeni, endomorfizma halkası, tekillik, kendiyle kesişme, süpertekil elliptik eğri, indirgeme, kaydırma, kasp. iv","ABSTRACT SINGULARITIES OF PLANE MODEL OF THE MODULAR CURVE Y0{£). Orhun Kara M.S. in Mathematics Supervisor: Prof. Dr. Alexander Klyachko August, 1998 In this work, we have described the singularities of plane model of ZQ(i) of the modular curve Yü{t] in a field of both characteristic 0 and positive characteristic p > 3 for prime Ts not equal to p. Also, we have counted number of those singularities. Keywords : Modular curve, elliptic curve, isogeny, endomorphism ring, sin gularity, self intersection, supersingular elliptic curve, reduction, lifting, cusp. in"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET KARAKTER TOPLAMLARI, CEBİRSEL FONKSİYON CİSİMLERİ, FAZLA RASYONEL NOKTALI E?RİLER VE GEOMETRİK GOPPA KODLARI Ferruh Özbudak Matematik Bölümü Doktora Danışman: Prof. Dr. S. A. Stepanov Ağustos, 1997 Bu çalışmada üzerinde fazla rasyonel nokta bulunan sonlu cisimler üzerindeki hipereliptik ve supereliptik eğrilerinin fiber çarpımları bulundu ve çalışıldı. Bu eğrilere Goppa metodu uygulanarak ""iyi"" kodlar bulundu. Sonlu cisimler üzerindeki afine düzleminin içindeki afine doğrularının kon- figürasyonlarıyla Kummer genişletmelerinin fiber çarpımları arasında ""iyi"" kod lar veren ilginç bir bağlantı bulundu. Ayrıca sonlu cisimler üzerindeki son zamanlarda çalışılmış olan bir tür cebirsel fonksiyon cisimlerinin önemli bir parametresi hesaplandı. Anahtar Kelimeler : Cebirsel eğri, cebirsel fonksiyon cismi, sonlu cisim, Goppa kodları.","ABSTRACT CHARACTER SUMS, ALGEBRAIC FUNCTION FIELDS, CURVES WITH MANY RATIONAL POINTS AND GEOMETRIC GOPPA CODES Ferruh Özbudak Ph. D. in Mathematics Advisor: Prof. Dr. S.A. Stepanov August, 1997 In this thesis we have found and studied fibre products of hyperelliptic and superelliptic curves with many rational points over finite fields. We have applied Goppa construction to these curves to get ""good"" linear codes. We have also found a nontrivial connection between configurations of affine lines in the affine plane over finite fields and fibre products of Kummer extensions giving ""good"" codes over Fq2. Moreover we have calculated an important parameter of a class of towers of algebraic function fields over finite fields, which are studied recently. Keywords : Algebraic curve, algebraic function field, finite field, Goppa code. IV"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET GERÇEL ENRIQUES YÜZEYLER ÜZERİNE Özgül Küçük Matematik Bölümü Yüksek Lisans Danışman: Assist. Prof. Alexander Degtyarev Temmuz, 1997 Bu çalışmada herhangi bir gerçel Enriques yüzeyinin Pontrjagin-Viro for munun önerme 3.5 de ifade edilen uyumluluk bağıntısını sağladığını ve diğer yandan da herhangi bir (E^,EİJ,EU) üçül grubunun önerme 3.5'i sağlayan her ikincil dereceli P : H*((E$) 0 H*(E$)) ->Z/4 formunun bir gercel En riques yüzeyinin Pontrjagin-Viro formu olarak ifade edilebileceğini gösterdik. Anahtar Kelimeler : Gerçel cebirsel yüzey, Gerçel Enriques yüzeyi, Brown değişmezi, Spectral dizi, Rohklin-Guillou-Marin formu, Pontrjagin-Viro formu iv","ABSTRACT ON REAL ENRIQUES SURFACES Özgül Küçük M.S. in Mathematics Advisor: Assist. Prof. Alexander Degtyarev July, 1997 In this work we showed that the Pontrjagin-Viro form of a real Enriques surface satisfies the congruence relation stated as Proposition 3.5 and besides any quadratic form P : H,((E$) © H*{E$)) ->Z/4 of a triad (%, E$,E$) satisfying Proposition 3.5 can be realized as the Pontrjagin-Viro form of a real Enriques surface. Keywords : Real algebraic surface, Real Enriques surface, Brown invariant, Spectral sequence, Rohklin-Guillou-Marin form, Pontrjagin-Viro form in"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tezin amacı Otomorfik Laplasian'ın ayrık spekturumlarının özfonksiyonlannm Fourier katsayılarının asimtotiğinin kalanının ortalama değerini hesaplmaktır. Anahtar Kelimeler : Otomorfik Laplasian'in özfonksiyonlarının Fourier katsayıları, Dirichlet Serileri. iv","The purpose of this thesis is to obtain the estimate for the average mean value of the remainder term of the asymptotic formula for the quadratic mean value of the Fourier coefficients of the eigenfunctions over the discrete spectrum of the automorphic Laplacian. Keywords : The Fourier coefficients of the eigenfunctions of the Auto morphic Laplacian, Dirichlet Series. in"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET SİMETRİK GRUPLARIN KARAKTERLERİNİN ASİMTOTİK TEORİSİ Elif Kurtaran Matematik Bölümü Yüksek Lisans Danışman: Prof.Dr. Alexander Klyachko Ağustos, 1996 Bu çalışmada Riemann yüzeyleri arasındaki n. dereceden % : X - » Y dallanmış örtüleri ile Sn simetrik grubu arasındaki bağıntıyı inceledik. Ayrıca, n sonsuza giderken Sn simetrik grubunun karakterlerinin asimtotikleri ile normalize edilmiş ^Ml karakterleri bazı kısıtlamalar altında ele aldık. y x(ı) Anahtar Kelimeler : Örtüler, Riemann yüzeyleri, üçgenleştirme, simetrik grup, karakterler. iv","ABSTRACT ASYMPTOTIC THEORY OF CHARACTERS OF THE SYMMETRIC GROUPS Elif Kurtaran M.S. in Mathematics Advisor: Prof.Dr. Alexander Klyachko August, 1996 In this work, we studied the connection between ramified coverings of Rie- mann surfaces tt : X - > Y of degree n and characters of symmetric group Sn- We considered asymptotics of characters of Sn as n - » oo and normalized characters 4fj of Sn under some restrictions. Keywords : Coverings, Riemann surfaces, triangulations, symmetric group, characters. m"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET DURA?AN OLMAYAN MARKOV ZİNCİRLERİ Saed Mallak Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Asst. Prof. Dr. Azer Kerimov Temmuz. 1996 Bu çalışmada durağan olmayan Markov zincirlerinin Ergodikliğini inceledik. Bazı farklı durumlardan örnekler verdik. Limiti Ergodik Markov zinciri olmak üzere verilen bir Markov zincirleri cüzisi için bu dizinin kombinasyonunun lim itinin de gene bir Ergodik Markov zinciri olduğunu ispatladık (Ancak durum uzayının sonsuz olması halinde, bu durum bazı koşullar altında mümkündür). A3'rıca sonlu bir durum uzayında verileri herhangi bir Markov zincirleri dizisi için bu dizinin bazı koşulları sağlaması halinde kombinasyonunun limitinin zayıf Ergodik olduğunu gösterdik. Gene bazı koşullar altında bu dizinin çifte stokastik Markov zincirilerinde oluşması halinde limitinin Ergodik olduğunu gördük. Anahter Kelimeler: Markov zinciri, Stokastik, Çifte stokastik, Indigenemez, Periyodik olmayan matris. Devamlı. Geçici. Ergodik. Ergodik Teorem. iv","ABSTRACT NON-STATIONARY MARKOV CHAINS Saed Mallak M.S. in Mathematics Supervisor: Asst. Prof. Dr. Azer Kerimov July, 1996 In this work, we studied the Ergodicity of Non- Stationary Markov chains. We gave several examples with different cases. We proved that given a sequence of Markov chains such that the limit of this sequence is an Ergodic Markov chain, then the limit of the combination of the elements of this sequence is again Ergodic (under some condition if the state space is infinite). We also proved that the limit of the combination of an arbitrary sequence of Markov chains on a finite state space is Weak Ergodic if it satisfies some condition. Under the same condition, the limit of the combination of a doubly stochastic sequence of Markov chains is Ergodic. Keywords : Markov chain, Stochastic, Doubly stochastic, Irreducible, Ape riodic matrix, Persistent, Transient, Ergodic, Ergodic Theorem. in"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"Bu tipte Painleve özelliğine sahip sonsuz sayıda denklem olduğu gösterilmiş ve bu denklemler Painleve özelliğine göre sınıflandırılmıştır. Anahtar Kelimeler : Painleve özelliği, Uyumluluk şartları, Rezonans, Tekil manifold. iv","In this thesis, applying the Painleve test developed by Weiss, Tabor and Carnevale (WTC), we investigated the Painleve property of Burgers' type of equations, KdV type of equations and the KP extensions of the KdV type of equations. We showed that there are infinitely many equations of these types possessing the Painleve property and thus we classified them with respect to Painleve property. Keywords : Painleve property, Singular manifold, Resonances, Compata- bility conditions. m"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET İZOMORFİK SINIFLANDIRMA PROBLEMİ VE LİNEER TOPOLOJİK İNVARYANTLAR Bora Arslan Matematik Yüksek Lisans Tez Yöneticisi: Prof. Dr. Mefharet Kocatepe Mayıs 1995 Dragilev uzaylarının kartezyen çarpımlarının mümkün olan bütün isomor- fizmlerini ele aldık ve böyle bir isomorfizmin varlığı halinde çarpanların Drag ilev fonksiyonları arsındaki ilişkiler yardımıyla izomorfizmin sol tarafındaki çarpanların her birinin sağ tarafta karşılık gelen bir çarpana hemen hemen izomorf olduğunu gösterdik. Ayrıca, sonsuz tipteki bir Dragilev uzayı ile gene sonsuz tipteki bir Montel kuvvet serisi uzayının tensör çarpımlarının izomorfizmi için gerek koşul bulmaya çalıştık. Anahtar Kelimeler.-Dragilev uzayı, Montel kuvvet serisi uzayı, hızlı artan fonksiyon, hemen hemen izomorf, zayıf eşdeğerlilik, değişik artış hızı. iv","ABSTRACT ISOMORPHIC CLASSIFICATION PROBLEM AND LINEAR TOPOLOGICAL INVARIANTS Bora Arslan M.S. in Mathematics Supervisor: Prof. Dr. Mefharet Kocatepe May 1995 We consider all possible isomorphisms of cartesian products of Dragilev spaces, and thanks to relations between the Dragilev functions of each factor try to show that if there exists such an isomorphism, then any factor on the left of the isomorphism is nearly isomorphic to the corresponding factor on the right. We also try to get a necessary condition for the isomorphisms of the tensor products of infinite type Dragilev spaces by the dual of an infinite type Montel power series space. Keywords : Dragilev space, Montel power series space, rapidly increasing function, nearly isomorphic, weakly equivalent, different lacunarity. in"
